iter	Logloss
346	0.2097335012
347	0.2096644452
348	0.2096104941
349	0.2095396235
350	0.2094738407
351	0.2094181666
352	0.2093368513
353	0.2092892229
354	0.209206018
355	0.2091509466
356	0.2090788669
357	0.2090113754
358	0.2089392859
359	0.208883076
360	0.2088000478
361	0.2087229811
362	0.2086384306
363	0.2085201828
364	0.2084681692
365	0.2083986225
366	0.2083146366
367	0.2082579347
368	0.208168764
369	0.2080952542
370	0.2080310263
371	0.2079340933
372	0.2078371328
373	0.2077896791
374	0.2077324884
375	0.2076727559
376	0.2075903769
377	0.2075417521
378	0.207472661
379	0.207427816
380	0.2073651128
381	0.2073089625
382	0.2072592897
383	0.2072030705
384	0.2071511299
385	0.20709669
386	0.2070293483
387	0.2069747655
388	0.2069330483
389	0.2068860264
390	0.2068282272
391	0.2067576494
392	0.2067010616
393	0.2066172564
394	0.206567927
395	0.2065014965
396	0.206419779
397	0.2063604741
398	0.2062961904
399	0.206237196
400	0.2061765449
401	0.2061080291
402	0.2060386034
403	0.2059432878
404	0.2058809759
405	0.2058148798
406	0.2057668672
407	0.2057277783
408	0.2056657508
409	0.205611029
410	0.2055618586
411	0.2055186664
412	0.2054529899
413	0.2054015586
414	0.2053317139
415	0.2052903644
416	0.2052270471
417	0.205135988
418	0.2050797514
419	0.2050400012
420	0.2049841676
421	0.2049055019
422	0.2048250822
423	0.204768185
424	0.2046998256
425	0.2046196989
426	0.2045611057
427	0.2045073267
428	0.2044597069
429	0.2044155426
430	0.2043471046
431	0.2043083651
432	0.2042492558
433	0.2042002676
434	0.2041434759
435	0.2040865823
436	0.2040289778
437	0.2039691075
438	0.203895536
439	0.2037820496
440	0.2037250328
441	0.2036577374
442	0.203580453
443	0.2035329919
444	0.2034495185
445	0.2034002541
446	0.2033395278
447	0.2032811147
448	0.2032392658
449	0.2031995496
450	0.2031222777
451	0.2030618832
452	0.2030255705
453	0.2029715641
454	0.202911388
455	0.2028693205
456	0.2028124898
457	0.2027754572
458	0.2027376032
459	0.2026654669
460	0.2026204547
461	0.2025623401
462	0.2025068598
463	0.2024638777
464	0.202416464
465	0.2023682699
466	0.2023158693
467	0.2022653224
468	0.2022211688
469	0.2021711958
470	0.2021233984
471	0.202088436
472	0.2020383864
473	0.2019938974
474	0.2019393885
475	0.2018835143
476	0.2018473888
477	0.201803339
478	0.2017324848
479	0.2016768537
480	0.2016190935
481	0.2015817602
482	0.2015206187
483	0.2014725527
484	0.2012785247
485	0.201227264
486	0.2011914651
487	0.2011359135
488	0.2010780245
489	0.2010179402
490	0.2009487823
491	0.2008931454
492	0.2008407379
493	0.2008057455
494	0.2007608427
495	0.2007134264
496	0.2006599814
497	0.2006189891
498	0.2005701001
499	0.2004997971
500	0.2004572684
501	0.2004128783
502	0.2003746718
503	0.2003330924
504	0.200288907
505	0.200027596
506	0.1999633796
507	0.1999213905
508	0.1998613541
509	0.199786564
510	0.199744804
511	0.1996837668
512	0.1996220526
513	0.1995791165
514	0.1995316215
515	0.199496169
516	0.1994530747
517	0.1994110996
518	0.1993683947
519	0.1993327583
520	0.1992867735
521	0.1992491085
522	0.1991993217
523	0.1991537581
524	0.1991009246
525	0.1990512984
526	0.1989715498
527	0.1989348695
528	0.1988726796
529	0.1988131382
530	0.1987723588
531	0.1987263478
532	0.198674456
533	0.1986340909
534	0.1985824044
535	0.1985399257
536	0.1984887821
537	0.1984461291
538	0.1984118229
539	0.1983504843
540	0.1983074924
541	0.1982718431
542	0.198222444
543	0.1981599457
544	0.1981144425
545	0.1980562801
546	0.1980143238
547	0.1979751239
548	0.1979336053
549	0.1978920712
550	0.1978536641
551	0.1978064098
552	0.1977541982
553	0.1976877099
554	0.1976429094
555	0.197594739
556	0.1975334093
557	0.1975027768
558	0.1974631837
559	0.197422087
560	0.1973798859
561	0.1973522008
562	0.1972944599
563	0.1972533241
564	0.19722611
565	0.1971716407
566	0.1971155285
567	0.1970648825
568	0.1970192495
569	0.1969804168
570	0.1969356047
571	0.1969009998
572	0.196853465
573	0.1968300718
574	0.1967886544
575	0.1967373192
576	0.1966929135
577	0.1966523407
578	0.1966163056
579	0.1965758328
580	0.1965186635
581	0.1964814409
582	0.1964371863
583	0.1964133408
584	0.1963836426
585	0.1963148738
586	0.1962372657
587	0.1962008437
588	0.1961592442
589	0.1961056514
590	0.1960682263
591	0.1960224154
592	0.1959843442
593	0.1959343419
594	0.1958896683
595	0.1958393965
596	0.1957976837
597	0.195761023
598	0.195722093
599	0.1956748921
600	0.1956173441
601	0.195586261
602	0.195527396
603	0.1954871055
604	0.195440252
605	0.1954080395
606	0.195372191
607	0.1953444075
608	0.1953011568
609	0.1952768817
610	0.1952215392
611	0.1951622693
612	0.1951156303
613	0.1950712695
614	0.195032474
615	0.1949804635
616	0.1949469578
617	0.1949052275
618	0.194849225
619	0.194809116
620	0.1947586068
621	0.1947262132
622	0.1946721079
623	0.1946422451
624	0.1945978826
625	0.1945577619
626	0.1945223181
627	0.194460657
628	0.1944209608
629	0.194364525
630	0.1943230836
631	0.194274755
632	0.1942384774
633	0.1941906927
634	0.1941486366
635	0.1941090523
636	0.1940577325
637	0.1940022383
638	0.1939523499
639	0.1938997215
640	0.1938570252
641	0.1938098478
642	0.1937839486
643	0.1937334392
644	0.1937015448
645	0.1936566413
646	0.1936237608
647	0.1935917961
648	0.1935329345
649	0.1934870512
650	0.193437757
651	0.1934168618
652	0.193389654
653	0.1933473773
654	0.1933198244
655	0.1932880689
656	0.1931577362
657	0.193107717
658	0.193071786
659	0.1930262225
660	0.1929889685
661	0.1929323317
662	0.1928923065
663	0.1928530769
664	0.1928145908
665	0.1927711755
666	0.1927456155
667	0.1926920894
668	0.1926066286
669	0.1925618998
670	0.1925178475
671	0.1924808604
672	0.1924343213
673	0.1923838463
674	0.1923554248
675	0.1923203721
676	0.1922765691
677	0.1922404098
678	0.1921920493
679	0.1921500481
680	0.1921095072
681	0.192075729
682	0.1920258631
683	0.1919944384
684	0.1919518192
685	0.1918995895
686	0.1918695991
687	0.1918265894
688	0.1917798899
689	0.1917427598
690	0.1917065735
691	0.1916612108
692	0.191632424
693	0.1916075438
694	0.1915672784
695	0.1915363842
696	0.1914878186
697	0.1914371833
698	0.1914009071
699	0.1913639385
700	0.1913177128
701	0.1912674743
702	0.1912214224
703	0.1911825015
704	0.1911505111
705	0.1911153949
706	0.1910832099
707	0.1910458564
708	0.1910079989
709	0.1909741659
710	0.1909320638
711	0.1908904518
712	0.1908622127
713	0.1908157971
714	0.1907677168
715	0.1907365959
716	0.1907020327
717	0.1906396081
718	0.1905891592
719	0.1905483344
720	0.1905234352
721	0.1904870494
722	0.1904362741
723	0.1904134166
724	0.190382613
725	0.1903562926
726	0.1903042249
727	0.1902721642
728	0.1902263407
729	0.1901776232
730	0.190129278
731	0.1900865422
732	0.1900414618
733	0.1899777711
734	0.1899434522
735	0.1899158813
736	0.189879433
737	0.1898473027
738	0.1898052323
739	0.1897768488
740	0.1897323415
741	0.1897068069
742	0.189644262
743	0.1895956097
744	0.1895551575
745	0.1895028071
746	0.1894620173
747	0.1894224224
748	0.1893597111
749	0.1893202603
750	0.1892722835
751	0.1892358479
752	0.1891958913
753	0.1891515429
754	0.1891113689
755	0.189077144
756	0.1889948863
757	0.1889678291
758	0.1889273798
759	0.1888795595
760	0.1888279169
761	0.1887925267
762	0.1887713442
763	0.1887299552
764	0.1887142202
765	0.188673909
766	0.1886434564
767	0.188604744
768	0.1885833223
769	0.1885414097
770	0.1885065781
771	0.1884769621
772	0.1884414025
773	0.1884035976
774	0.1883682961
775	0.1883305221
776	0.1883067385
777	0.1882670614
778	0.188232144
779	0.1881913287
780	0.1881684158
781	0.1881283893
782	0.1880920985
783	0.1880600693
784	0.1880174632
785	0.1879697321
786	0.187950505
787	0.1879216051
788	0.187882229
789	0.1878412987
790	0.1878071039
791	0.1877717675
792	0.1877328069
793	0.1877020166
794	0.1876595946
795	0.1876222032
796	0.1875897303
797	0.187570341
798	0.1875291213
799	0.187494363
800	0.1874669368
801	0.1874220948
802	0.1874000098
803	0.1873700046
804	0.1873366645
805	0.1873035594
806	0.1872676276
807	0.1872234796
808	0.1871876767
809	0.1871607183
810	0.1871287869
811	0.1870795713
812	0.1870338855
813	0.1869757242
814	0.1869369752
815	0.1869020475
816	0.1868528591
817	0.1868116354
818	0.186776213
819	0.1867370286
820	0.1867128608
821	0.1866914112
822	0.1866543097
823	0.1866129497
824	0.1865862399
825	0.1865505008
826	0.1865274719
827	0.1864938113
828	0.1864597635
829	0.1864260732
830	0.1864057436
831	0.1863859115
832	0.1863582946
833	0.1863275066
834	0.186296412
835	0.1862711309
836	0.1862313654
837	0.1862035951
838	0.1861599002
839	0.1861174808
840	0.1860892249
841	0.186057284
842	0.1860268664
843	0.1859814959
844	0.1859368908
845	0.1858959734
846	0.1858539748
847	0.1858269678
848	0.1857882541
849	0.1857454862
850	0.185720568
851	0.1856773473
852	0.1856438928
853	0.1856071911
854	0.185566149
855	0.1855215915
856	0.1854723814
857	0.1854344239
858	0.1853918552
859	0.1853582576
860	0.1853151579
861	0.1852701754
862	0.1852427519
863	0.1852084016
864	0.1851691255
865	0.1851346333
866	0.1851092256
867	0.1850710736
868	0.1850164941
869	0.1849778695
870	0.1849489128
871	0.1849300689
872	0.1849125969
873	0.1848767148
874	0.1848287457
875	0.1847974877
876	0.1847591465
877	0.1847284788
878	0.1846789717
879	0.1846421008
880	0.1846092238
881	0.1845849487
882	0.1845581293
883	0.1845268004
884	0.1844956007
885	0.1844556545
886	0.1844222421
887	0.1843858878
888	0.1843489284
889	0.1843113064
890	0.1842858185
891	0.1842456158
892	0.1842126594
893	0.1841845741
894	0.1841609482
895	0.1841281765
896	0.1840880662
897	0.1840268387
898	0.183991701
899	0.1839358826
900	0.183899322
901	0.1838749148
902	0.183831731
903	0.1837891307
904	0.1837532841
905	0.1837025834
906	0.1836595231
907	0.1836213778
908	0.1835707093
909	0.1835338814
910	0.1834973444
911	0.1834556039
912	0.18342097
913	0.1833844791
914	0.1833337275
915	0.1833020721
916	0.1832656716
917	0.1832503351
918	0.1832319516
919	0.1831973077
920	0.1831741186
921	0.1831511815
922	0.1830961996
923	0.1830668661
924	0.1830318199
925	0.1830054819
926	0.1829768918
927	0.1829503183
928	0.1829170059
929	0.18286974
930	0.1828488145
931	0.1827984902
932	0.1827668236
933	0.182725648
934	0.1826889699
935	0.1826678377
936	0.182637709
937	0.1826067718
938	0.1825608972
939	0.1825080277
940	0.1824838411
941	0.1824587962
942	0.1824363444
943	0.1824094461
944	0.1823689132
945	0.1823403539
946	0.1823064417
947	0.1822796087
948	0.1822573699
949	0.182214519
950	0.1821770408
951	0.1821122568
952	0.1820909203
953	0.1820498172
954	0.1820229698
955	0.1819834866
956	0.1819582005
957	0.1819301007
958	0.181884817
959	0.1818488039
960	0.1818175901
961	0.1817761411
962	0.1817487567
963	0.1817222875
964	0.1816745771
965	0.1816372318
966	0.1816203997
967	0.1815969966
968	0.1815530499
969	0.1815240789
970	0.181498302
971	0.1814672572
972	0.181438208
973	0.1814099061
974	0.1813884892
975	0.1813702265
976	0.1813300163
977	0.1812888226
978	0.1812352024
979	0.1812025469
980	0.1811698557
981	0.1811339779
982	0.1810804074
983	0.1810569041
984	0.18103154
985	0.1809975656
986	0.1809644605
987	0.1809326582
988	0.1809050536
989	0.1808745549
990	0.1808304231
991	0.1807877928
992	0.180761868
993	0.1807331259
994	0.1806920185
995	0.1806499755
996	0.1806144183
997	0.1805884403
998	0.1805466875
999	0.1805182414
